id,price,brand,year,color,state,country,mileage
769,42700,chevrolet,2016,white,texas,usa,60215.0
770,21200,chevrolet,2015,white,texas,usa,125507.0
771,22700,chevrolet,2016,white,texas,usa,90944.0
772,22000,chevrolet,2015,gray,texas,usa,82785.0
773,9600,chevrolet,2014,white,texas,usa,150525.0
774,10500,chevrolet,2013,silver,texas,usa,112267.0
775,6700,chevrolet,2013,white,texas,usa,139394.0
776,14200,chevrolet,2013,black,texas,usa,82543.0
780,15700,chevrolet,2016,white,new jersey,usa,91248.0
781,17600,chevrolet,2016,white,new jersey,usa,65336.0
782,18600,chevrolet,2016,white,new jersey,usa,48974.0
783,19100,chevrolet,2016,white,new jersey,usa,40011.0
796,9200,chevrolet,2017,red,north carolina,usa,32856.0
797,8200,chevrolet,2017,black,north carolina,usa,100315.0
798,11400,chevrolet,2013,silver,new jersey,usa,91638.0
799,6500,chevrolet,2015,white,north carolina,usa,83173.0
800,11500,chevrolet,2014,gray,north carolina,usa,94356.0
801,23800,chevrolet,2015,black,florida,usa,85792.0
802,8900,chevrolet,2014,white,florida,usa,129068.0
805,3500,chevrolet,2013,gray,new jersey,usa,78198.0
810,8300,dodge,2012,gray,wisconsin,usa,99015.0
822,8600,dodge,2012,blue,washington,usa,165836.0
827,29500,dodge,2017,no_color,arizona,usa,32051.0
828,18500,dodge,2017,gray,texas,usa,14870.0
829,19000,dodge,2016,blue,colorado,usa,32294.0
830,43400,dodge,2015,white,arizona,usa,7250.0
831,46000,dodge,2015,no_color,arizona,usa,10145.0
833,13900,dodge,2017,black,florida,usa,21304.0
836,3000,dodge,2013,white,texas,usa,80099.0
838,7900,dodge,2017,gray,california,usa,84144.0
839,8900,dodge,2014,blue,florida,usa,85639.0
841,6500,dodge,2017,black,pennsylvania,usa,74392.0
842,8000,dodge,2017,black,pennsylvania,usa,76117.0
844,8350,dodge,2017,white,florida,usa,90685.0
845,27900,dodge,2017,orange,florida,usa,54141.0
846,14500,dodge,2016,white,pennsylvania,usa,82240.0
847,6200,dodge,2016,silver,pennsylvania,usa,66167.0
848,7500,dodge,2012,gray,pennsylvania,usa,144220.0
853,5800,dodge,2012,white,minnesota,usa,130120.0
856,4500,dodge,2014,gray,texas,usa,94872.0
864,6100,dodge,2015,white,minnesota,usa,70296.0
865,20000,dodge,2017,green,wisconsin,usa,11346.0
866,53000,dodge,2017,no_color,illinois,usa,7415.0
867,3000,dodge,2013,orange,minnesota,usa,107593.0
868,18200,dodge,2016,black,new jersey,usa,50639.0
870,52000,dodge,2016,blue,illinois,usa,17432.0
872,25000,dodge,2016,no_color,illinois,usa,41748.0
873,36000,dodge,2016,red,illinois,usa,13162.0
875,25300,dodge,2015,red,wisconsin,usa,23095.0
876,14900,dodge,2017,gray,wisconsin,usa,34432.0
877,15000,dodge,2017,no_color,wisconsin,usa,48162.0
878,12995,dodge,2014,gray,massachusetts,usa,68310.0
879,17750,dodge,2014,black,massachusetts,usa,48000.0
880,10295,dodge,2014,black,pennsylvania,usa,105962.0
881,16995,dodge,2014,gray,connecticut,usa,96575.0
882,25000,dodge,2014,toreador red,new york,usa,13239.0
883,23995,dodge,2014,bright white clearcoat,rhode island,usa,24934.0
884,14900,dodge,2014,billet silver metallic clearcoat,new jersey,usa,46859.0
885,15810,dodge,2014,black clearcoat,new york,usa,44468.0
886,20227,dodge,2014,jazz blue pearlcoat,new york,usa,62230.0
887,20999,dodge,2014,silver,new york,usa,37082.0
888,22499,dodge,2014,bright white clearcoat,new jersey,usa,23964.0
889,23495,dodge,2014,black clearcoat,new york,usa,11204.0
890,25250,dodge,2014,billet silver metallic clearcoat,new york,usa,7608.0
891,15322,dodge,2014,billet silver metallic clearcoat,new jersey,usa,49982.0
893,5800,dodge,2013,white,wisconsin,usa,111628.0
894,29000,dodge,2012,black,illinois,usa,15927.0
898,14800,dodge,2017,gray,florida,usa,35991.0
899,8500,dodge,2017,black,missouri,usa,62224.0
900,9800,dodge,2013,white,missouri,usa,86500.0
901,4200,dodge,2014,gray,nevada,usa,144725.0
902,2500,dodge,2013,red,tennessee,usa,163260.0
906,7100,dodge,2016,gray,louisiana,usa,55749.0
907,3250,dodge,2015,white,minnesota,usa,89142.0
908,30700,dodge,2017,no_color,california,usa,20328.0
909,3000,dodge,2012,gray,missouri,usa,149332.0
913,5100,dodge,2015,white,california,usa,88398.0
916,38800,dodge,2015,white,california,usa,26292.0
919,6500,dodge,2016,blue,new jersey,usa,72248.0
921,18000,dodge,2014,no_color,california,usa,86125.0
924,4500,dodge,2014,white,california,usa,95377.0
932,25200,dodge,2012,gray,new jersey,usa,80899.0
938,15500,dodge,2017,silver,california,usa,27761.0
939,4500,dodge,2013,white,california,usa,107768.0
942,6000,dodge,2014,silver,florida,usa,122837.0
948,15000,dodge,2016,blue,oklahoma,usa,26922.0
950,1300,dodge,2013,gray,michigan,usa,239822.0
951,1750,dodge,2014,red,nevada,usa,74975.0
954,10000,dodge,2017,silver,florida,usa,52386.0
963,6000,dodge,2014,blue,florida,usa,117258.0
968,2300,dodge,2012,white,texas,usa,123882.0
971,13700,dodge,2017,black,pennsylvania,usa,51041.0
978,9000,dodge,2017,silver,florida,usa,81992.0
980,7700,dodge,2015,white,west virginia,usa,62683.0
981,4500,dodge,2013,white,florida,usa,107224.0
982,2200,dodge,2013,gray,illinois,usa,184905.0
987,8200,dodge,2016,white,south carolina,usa,79637.0
989,8400,dodge,2016,blue,south carolina,usa,107822.0
991,7000,dodge,2015,blue,south carolina,usa,95278.0
993,8500,dodge,2014,blue,missouri,usa,69936.0
995,4900,dodge,2014,silver,south carolina,usa,96922.0
996,20800,dodge,2014,black,missouri,usa,72594.0
1006,13750,dodge,2014,white,california,usa,128556.0
1030,27800,dodge,2017,gray,georgia,usa,13627.0
1033,19200,dodge,2017,gray,michigan,usa,32593.0
1035,24900,dodge,2017,green,michigan,usa,23030.0
1037,7600,dodge,2012,white,texas,usa,79544.0
1038,18400,dodge,2017,black,michigan,usa,15027.0
1040,3900,dodge,2015,white,florida,usa,93604.0
1041,5200,dodge,2015,black,florida,usa,100203.0
1045,14500,dodge,2015,white,michigan,usa,107924.0
1050,11100,dodge,2013,black,illinois,usa,109176.0
1053,18000,dodge,2017,blue,massachusetts,usa,39792.0
1065,6200,dodge,2016,silver,alabama,usa,99988.0
1066,3700,dodge,2013,black,alabama,usa,84109.0
1067,24000,dodge,2012,white,mississippi,usa,88539.0
1068,20800,dodge,2013,gold,nevada,usa,33739.0
1069,18500,dodge,2012,white,mississippi,usa,101017.0
1072,1300,dodge,2013,white,tennessee,usa,135561.0
1074,950,dodge,2012,white,maryland,usa,145174.0
1076,800,dodge,2012,orange,north carolina,usa,217576.0
1078,1900,dodge,2012,orange,georgia,usa,157636.0
1080,900,dodge,2013,blue,connecticut,usa,139404.0
1083,5700,dodge,2016,blue,texas,usa,101906.0
1088,3600,dodge,2013,white,michigan,usa,124247.0
1090,2700,dodge,2015,white,texas,usa,67133.0
1092,9700,dodge,2015,black,texas,usa,94140.0
1096,3700,dodge,2014,white,texas,usa,98699.0
1109,34500,dodge,2017,red,north carolina,usa,40991.0
1115,17400,dodge,2017,red,illinois,usa,89795.0
1116,26000,dodge,2017,white,illinois,usa,57158.0
1117,1700,dodge,2013,orange,texas,usa,126718.0
1118,11000,dodge,2013,white,illinois,usa,83976.0
1120,5500,dodge,2015,gray,texas,usa,60707.0
1121,7500,dodge,2014,red,texas,usa,40110.0
